AÑO,SEDE,FACULTAD,CARRERA,OBSERVACIONES
2019,SEDE 1,FACULTAD 6,POSTGRADO 12,Se abra el compas para que todo aquél que cree que pueda aportar lo haga.
2019,SEDE 3,FACULTAD 1,LICENCIATURA 05,Se acaba la comida de la cafetería
2019,SEDE 6,FACULTAD 1,LICENCIATURA 04,Se adquieran sillas para personas izquierdas.
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Se agradece el cuestionario con preguntas detalladas
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,Se agradece haya servicio de fotocopiado todo el semestre
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Se agradecería la mejor un poco de la gestión de los estacionamientos en la universidad y el tema de estos horarios
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Se agradecería mucho la mejora del Internet institucional ya que es un problema siempre conectarlo a las computadoras y a distintos dispositivos
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Se agradecería tener un WiFi qué ayude a conectar con la aplicación de Teams de la universidad
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,"se banaglorian al decir que la comida que le ofrecen a los estudiantes es economica. Pero en realidad el estudiante debe comer lo que les den en el ""menu"" y no lo que quiere, eso es a otro precio."
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,Se cae
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,se cae el sistema a la hora de matricula
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,Se cae la página de matrícula
2019,SEDE 4,FACULTAD 1,LICENCIATURA 05,Se caen las láminas del techo.
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Se callo la pagina el dia de matricula
2019,SEDE 6,FACULTAD 5,POSTGRADO 10,Se cobra mucho recargo si se pasa de la fecha de pago de matrícula vs si se paga todo de una sola vez.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Se cobra un alto precio por el uso de laboratorios qué no tienen el mejor equipamiento y que se quedan cortos en capacidad.
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,Se congestionan los estacionamientos.
2019,SEDE 6,FACULTAD 5,LICENCIATURA 22,"se de la poca demanda nocturna de la disponibilidad de comida, dado la situación económica mundial se agota los alimentos en la cafetería del centro regional."
2019,SEDE 4,FACULTAD 3,POSTGRADO 14,Se debe actualizar la pagina de biblioteca para que se puedan encontrar las consultas deseadas.
2019,SEDE 1,FACULTAD 3,POSTGRADO 15,"Se debe actualizar los pagos realizados por ACH, ya que demoran  mucho y para evitar eso nos toca ir hasta la universidad y hacer filas."
2019,SEDE 4,FACULTAD 5,LICENCIATURA 21,Se debe actualizar mas el tema de los instrumentos  de talleres o laboratorios.
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,"Se debe actualizar y mejorar el laboratorio de dibujo para la facultad de ----, ya que ésta es limitada y no cuenta con un proyector."
2019,SEDE 8,FACULTAD 3,INGENIERIA 15,"Se debe agrandar el espacio de la biblioteca, ya que hay momentos que no se cabe y hay mucho ruido, ya que el espacio es reducido."
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,Se debe ampliar la biblioteca
2019,SEDE 8,FACULTAD 4,LICENCIATURA 15,Se debe ampliar los horarios de los sitios como cafeterias y bibliotecas en  tiempo de semestrales
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,Se debe arreglar la cantidad de espacio designado para estacionarse.
2019,SEDE 8,FACULTAD 3,INGENIERIA 15,Se debe aumentar el internet
2019,SEDE 1,FACULTAD 3,POSTGRADO 41,Se debe buscar la forma de reflejar los pagos en línea de forma oportuna para que los estudiantes que laboran no tengan que pedir permiso en el trabajo para poder pagar sus matriculas.
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Se debe buscar la manera de crear más estacionamientos para brindar soluciones a la gran demanda de estudiantes con autos.
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,se debe buscar una manera para gestionar las largas filas en la cafeteria.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Se debe dar un mejor manejo de información de todos los procesos
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Se debe de habilitar mas espacios comunes
2019,SEDE 1,FACULTAD 5,INGENIERIA 29,Se debe de incentivar las actividades de investigación como parte integral de la educación en ciencias de la ingeniería y que forme parte vital y crucial de la academia.
2019,SEDE 1,FACULTAD 3,POSTGRADO 14,SE DEBE DEJAR PAGAR EN LA CAJA CON TARJETA Y QUE APLIQUE EL DESCUENTO
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Se debe digitalizar más los temas administrativos.  Un formulario de convalidación que viene con tres paginas y sin papel quimico o carbon.
2019,SEDE 1,FACULTAD 4,INGENIERIA 18,Se debe divulgar de mejor manera la información
2019,SEDE 4,FACULTAD 1,LICENCIATURA 03,Se debe divulgar más informaciones
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,Se debe divulgar más la existencia de la clínica universitaria.
2019,SEDE 1,FACULTAD 1,LICENCIATURA 05,SE DEBE ESTAR PENDIENTE DE QUE MUY POCO SE PUEDE IMPRIMIR TRABAJOS EN LA UNIVERSIDAD.
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,Se debe evaluar individualmente ciertos profes de la facultad
2019,SEDE 1,FACULTAD 6,POSTGRADO 12,Se debe evaluar si el docente realmente está capacitado para ejercer una materia y mantener una retroalimentción con los grupos asignados.
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,se debe gestionar mejor las filas de la cafeteria
2019,SEDE 7,FACULTAD 1,INGENIERIA 01,Se debe habilitar el salón de estudios nuevamente
2019,SEDE 8,FACULTAD 1,LICENCIATURA 05,Se debe habilitar el servicio de fotocopiadora
2019,SEDE 4,FACULTAD 3,INGENIERIA 15,se debe habilitar un cobertizo en la parte trasera del edificio de ----
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,"Se debe hacer una revisión a nivel administrativa, en cuanto a los docentes y cómo imparten sus clases."
2019,SEDE 2,FACULTAD 2,INGENIERIA 08,Se debe implementar mas areas verdes para la convivencia estudiantil!
2019,SEDE 1,FACULTAD 1,LICENCIATURA 05,"SE DEBE IMPLEMENTAR MAS TIEMPO PARA EL USO DE LOS LABORATORIOS, PARA AQUELLOS QUE NO CUENTAN CON COMPUNTADORA"
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Se debe impulsar el uso y disponibilidad de los distintos dispositivos de Redes en los laboratorios
2019,SEDE 8,FACULTAD 2,TÉCNICO 05,"Se debe innovar en cuanto a los laboratorios, contamos con equipos muy antiguos"
2019,SEDE 2,FACULTAD 5,LICENCIATURA 22,Se debe invertir en mejor hardware para que los equipos de cómputo de la universidad sean opciones viables para el desarrollo de aplicaciones móbiles
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,"Se debe invertir en nuevos equipos para laboratorios, se debe dar una mejor vision, y practica lo mas parecido a la realidad, ya que es muy teorico todo."
2019,SEDE 1,FACULTAD 1,LICENCIATURA 05,SE DEBE MANTENER UN CAPACITACIONES GRATUITAS PARA LOS ESTUDIANTES EN SUS PROFESIONES POR PARTE DE L A UNIVERSIDAD.
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,se debe mejorar algunas pero todo esta bastante bien
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Se debe mejorar el aseo en algunas áreas del ----.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,se debe mejorar el internet
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Se debe mejorar el internet
2019,SEDE 7,FACULTAD 5,INGENIERIA 25,Se debe mejorar el Internet
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,se debe mejorar el internnet
2019,SEDE 4,FACULTAD 1,INGENIERIA 01,Se debe mejorar el precio de los alimentos de la cafetería
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Se debe mejorar el servicio de internet
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,Se debe mejorar el servicio de Internet ya que el mismo o es inaccesible o se cae constantemente.
2019,SEDE 1,FACULTAD 6,INGENIERIA 26,Se debe mejorar el sistema de enfriamiento en las aulas. A veces hace mucho frío y aveces hace mucha calor y no hay punto medio.
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,"Se debe mejorar el tema de la copiadora, deben cubrir el tiempo completo"
2019,SEDE 8,FACULTAD 1,LICENCIATURA 05,Se debe mejorar el wifi
2019,SEDE 6,FACULTAD 5,LICENCIATURA 21,se debe mejorar en los cursos para quienes haran el exmen de ingreso
2019,SEDE 1,FACULTAD 3,POSTGRADO 14,Se debe mejorar la actualización de pagos en sistema
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,Se debe mejorar la atenciin en la biblioteca
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,Se debe mejorar la atención de las secretarias que atienden al estudiante en la facultad
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,"Se debe mejorar la cafetería del ----, es muy chica para todos..."
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,Se debe mejorar la cafetería ya que no brindan variedad de nada
2019,SEDE 7,FACULTAD 5,LICENCIATURA 22,Se debe mejorar la calidad de comida en la cafetería .
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Se debe mejorar la calidad de equipos de los laboratorios
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,"se debe mejorar la comida de acuerdo calidad( menus mas flexibles)/precio mejorar el menu estudiantil no solo dar en ese menu, salchicha y embutidos parecidos."
2019,SEDE 7,FACULTAD 5,LICENCIATURA 21,"Se debe mejorar la conexión a internet, los estudiantes lo necesitamos para realizar distintas actividades en clase."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Se debe mejorar la estabilidad y covertura del servicio de internet inalambrico
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,"Se debe mejorar la red de internet, ya que hay salones a los que no llega bien la señal de Más Móvil y otros operadores, por lo que la única opción es la red interna."
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,Se debe mejorar la red WiFi para ciertas áreas
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,Se debe mejorar la se;al de internet
2019,SEDE 7,FACULTAD 4,LICENCIATURA 15,Se debe mejorar la seguridad
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Se debe mejorar la seguridad en cada instalación
2019,SEDE 4,FACULTAD 3,LICENCIATURA 10,"Se debe mejorar la señal del internet, es demasiado lento"
2019,SEDE 6,FACULTAD 2,INGENIERIA 08,Se debe mejorar las áreas recreativas de la instalación.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,"Se debe mejorar los equipos eléctricos de los laboratorios, para que todos los estudiantes podamos tener una mejor calidad de estudios."
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,"Se debe mejorar los equipos para brindar las clases, como:los proyectores."
2019,SEDE 6,FACULTAD 1,LICENCIATURA 03,Se debe mejorar los espacios recreativos
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,"Se debe mejorar los laboratorios, alguna máquinas son inusables, se tiene que esperar más de 2 minutos para abrir word"
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,Se debe mejorar los planes de estudio para así tener los más altos estándares. Algunas materias ya no son relevantes para la carrera o tienen dos partes innecesariamente.
2019,SEDE 2,FACULTAD 2,TÉCNICO 05,SE DEBE MEJORAR LOS PRECIOS DE LA CAFETERIA YA QUE ESTAN MUY CAROS
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Se debe mejorar o cambiar los proyectores en los salones y laboratorios.
2019,SEDE 7,FACULTAD 3,LICENCIATURA 08,Se debe mejorar un poco la calidad de la comida para estudiantes
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Se debe modernizar los equipos de la mayoría de los laboratorios
2019,SEDE 1,FACULTAD 1,POSTGRADO 35,Se debe motivar más la participación de los estudiantes tanto a investigación y actividades con la comunidad
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,"Se debe permitir el uso de celulares y computadoras para todo tipo de parcial, tareas, examenes, etc"
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Se debe permitir pagar con tarjetas bancarias en las cafeterias.
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,Se debe promover más carreras completas que sean virtuales.
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,"Se debe promulgar mas los beneficios de la universidad, a los estudiantes"
2019,SEDE 1,FACULTAD 2,POSTGRADO 20,Se debe publicar la forma de ingresar a la biblioteca virtual.
2019,SEDE 6,FACULTAD 2,INGENIERIA 08,Se debe renovar el equipamiento de los laboratorios y reabastecer los materiales que se utilizan en estos
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,"Se debe reparar el wifi, falla todo el tiempo o no funciona bien"
2019,SEDE 7,FACULTAD 3,LICENCIATURA 08,"Se debe reparar o cambiar el techado del centro, ya que en días lluvioso se filtra el agua en salones, pasillos y baños"
2019,SEDE 1,FACULTAD 5,POSTGRADO 10,"Se debe replantear la tematica de como se llevan las clases virtuales, es decir, el 80% de los docentes hacen que los estudiantes den charlas cada clase, mas tareas. Esto no da tiempo para hacer todo"
2019,SEDE 1,FACULTAD 1,LICENCIATURA 05,Se debe sacar impresiones en la fotocopiadora
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,se debe solucionar el problema de los estacionamientos
2019,SEDE 1,FACULTAD 4,INGENIERIA 18,se debe tener mas seguridasd  en el area de  aljibe mucho humo de cigarrillo y condones
2019,SEDE 1,FACULTAD 3,POSTGRADO 23,Se debe tener mejor organización para noti----ar a los estudiantes sobre sus clases
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,se debe tratar de buscar un solucion a los estacionamientos
2019,SEDE 2,FACULTAD 1,LICENCIATURA 05,Se debe variar un poco el menú de la Cafetería.
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,Se deben actualizar y mantener al día los equipos de los laboratorios (tanto en hardware como en software).
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,"Se deben aprovechar algunas materias de forma que estén enfocadas en la carrera(mismos fundamentos, diferentes aplicaciones en el mercado)"
2019,SEDE 4,FACULTAD 3,INGENIERIA 15,Se deben colocar más estacionamientos
2019,SEDE 4,FACULTAD 5,LICENCIATURA 21,Se deben crear grupos para dar certi----aciones y que el estudiante además del título salga con certi----aciones internacionales.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Se deben crear usuarios en las maquinas de los laboratorios dependiendo de los estudiantes que los utilicen
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,Se deben dar mantenimiento a los equipos en los laboratiorios
2019,SEDE 8,FACULTAD 2,TÉCNICO 05,Se deben establecer puntos de esparcimiento en donde se pueda estar cómodo sin necesidad de ser un salón de clases
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,Se deben habilitar más espacios de estudios y que estén cómodos.
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,Se deben habilitar mas lugares de esparcimiento que sean amplios
2019,SEDE 1,FACULTAD 3,INGENIERIA 16,Se deben habilitar más lugares para la impresión de documentos que estén disponibles durante toda la jornada
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,Se deben incentivar más las actividades de investigación y del mercado real de la carrera a niveles iniciales(1-3 año)
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Se deben mejorar la cafetería
2019,SEDE 4,FACULTAD 1,LICENCIATURA 05,Se deben mejorar los equipos de los laboratorios de la Lic. en Topografía
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,Se deben mejorar los laboratorios ya que el estudiante no puede cumplir con la experiencia debido a que los equipos no funcionan.
2019,SEDE 2,FACULTAD 2,INGENIERIA 08,Se deben traer mejores sillas en los salones del centro experimental
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,"Se deben usar los laboratorios de especí----amente en la facultad de ----, durante el semestre nunca fuimos."
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,Se debería abrir espacios para salones de informática.
2019,SEDE 8,FACULTAD 5,INGENIERIA 25,"Se debería brindar programas de salud universitarios, como oftalmología para que los estudiantes aprendan a cuidar su vista en largas jornadas de estudio. También servicios de odontología."
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,Se debería considerar un nueva espacio exclusivo para estacionamientos.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,se deberia corregir los estacionamientos del campus
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,Se debería crear grupos especiales para estudiantes que por responsabilidades debemos trabajar y deseamos ampiar nuestros conocimientos. CREAR GRUPOS DE INGIENIERIA EN LA NOCHE
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,Se debería de mejorar la red de señal e internet
2019,SEDE 1,FACULTAD 1,POSTGRADO 17,"Se debería enfatizar mas el servicio de librería virtual, incluso a estudiantes de maestría."
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,"Se debería habilitar un salon multiusos para que los estudiantes desarrollen actividades de esparcimiento saludablemente, ya que pasan mucho tiempo en la Universidad."
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,"Se debería implementar el pago por tarjeta en todas las cafeterías, no solo en algunas. Incluyendo la de ----."
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Se debería implementar más áreas verdes y lugares de esparcimiento que cuente con mesas y sillas donde los estudiantes puedan relajarse
2019,SEDE 6,FACULTAD 2,TÉCNICO 05,Se debería invitar a participar en eventos deportivos y culturales a estudiantes de horario nocturno.
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,Se debería mejor la conexión a internet institucional
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,Se debería mejorar el wifi ya que debido a varios fallos impide el desarrollo correcto de algunas asignaciones
2019,SEDE 1,FACULTAD 4,TÉCNICO 01,Se debería mejorar la divulgación de la información institucional.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,Se debería mejorar la señal del Internet
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,se debería poder alquilar laptops por unas horas.
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Se debería poder pagar de manera electrónica en todos los servicios que se ofrecen.
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Se deberia poder pagar por yappy en el kiosco de ----
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Se debería poder solicitar préstamos por más días en semestrales.
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,se deberia poder tener más flexibilidad con el tiempo para resolver problemas de matricula
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Se debería promocionar más los grupos de investigación para los estudiantes porque muchos no sabemos qué existen ese tipos de grupos
2019,SEDE 4,FACULTAD 4,LICENCIATURA 15,Se debería realizar actividades deportivas más seguido.
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Se debería regresar a las opciones de comida por porciones para que se pueda escoger libremente.
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,Se debería revisar cada semana el funcionamiento de los proyectores ya que muchos presentan problemas
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Se debería solucionar el tema de los estacionamientos en los horarios pico
2019,SEDE 6,FACULTAD 5,LICENCIATURA 23,se debería tomar más en cuenta el internet ya que no es muy bueno
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Se debería tratar de expandir los espacios de la cafetería
2019,SEDE 7,FACULTAD 1,INGENIERIA 01,Se debería tratar de ir equipando poco a poco los laboratorios para poder cumplir con el plan de estudio.
2019,SEDE 5,FACULTAD 3,POSTGRADO 14,"Se deberia utilizar el correo institucional para enviar informacion de las novedades y asuntos que son relacionados al estudiante, como el tema de la libreria virtual y los lineamientos academicos"
2019,SEDE 8,FACULTAD 3,LICENCIATURA 08,"Se debería variar el menú de la noche en la cafetería, solamente hay patacones y pollo frito."
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Se deberían colocar cortinas en las aulas de edificio #4
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,Se deberían comprar y/o reparar los módulos de los laboratorios de circuitos trifásicos ya que la mayor parte de ellos no sirven
2019,SEDE 6,FACULTAD 5,LICENCIATURA 23,"se deberían crear o adaptar zonas verdes en donde el estudiantado podría ir a estudiar, realizar tareas o a disfrutar de la naturaleza."
2019,SEDE 6,FACULTAD 2,INGENIERIA 08,Se deberían expandir los estacionamientos
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,Se deberian organizar mejor un area para unos estacionamientos no tan alejados de los edificios
2019,SEDE 7,FACULTAD 5,LICENCIATURA 22,Se demora mucho en saber si cancelo la deuda de la matrícula vía banca en línea
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,Se demoran en mandar correos para veri----ar si ya existe una solución.
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,se demoraron algo de tiempo en enviarme el correo para la cita del carné universitario
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Se demoró un poco en actualizar mi estado de paz y salvo
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Se desean mejores estacionamientos
2019,SEDE 6,FACULTAD 1,LICENCIATURA 05,Se desearía que se renovarán algunos equipos de los laboratorios
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Se dice que el servicio de Wifi está actualizado con la nueva adquisición de Starlink pero solo le funciona a ciertas personas.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,"Se di----ulta encontrar sitios para estacionar, quizás construir otro lote de parking pueda funcionar."
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,Se envian demaciados correos dirarios
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,"Se envían demasiados mensajes al correo, lo que di----ulta la buscada de algún mensaje importante en especi----o"
2019,SEDE 1,FACULTAD 2,INGENIERIA 13,Se escuche más sobre la ayuda estudiantil
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,Se está necesitando más personal en el área de despachar y atender en las cafeterías por las inmensas filas que se llegan a formar
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,Se está satisfecho
2019,SEDE 6,FACULTAD 6,LICENCIATURA 24,Se filtra el agua.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Se forman mucha fila en la cafetería porque ni hay nadie en la caja para pagar
2019,SEDE 1,FACULTAD 4,INGENIERIA 21,"Se hacen llamar la mejor universidad de ----, solo porque muchos estudiantes se quedan. Serían la mejor universidad de ---- si todos los estudiantes aprenden al menos un 90%"
2019,SEDE 4,FACULTAD 3,LICENCIATURA 08,Se inundan los salones y el aire a veces no sirve
2019,SEDE 3,FACULTAD 1,LICENCIATURA 03,Se laboratorios y equipos para las clases
2019,SEDE 6,FACULTAD 5,INGENIERIA 25,Se le debe dar mas importancia a la Info Plaza. Una vez fui y no tenían paginas; he visto que los estudiantes optan por usar otros métodos para sacar copias.
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,Se le debe dar mayor importancia a los centros regionales en diversos aspectos.
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,Se les limita las materias disponibles y son retrasados en su carrera aunque cuenten con las capacidades y habilidades necesarias para cursar las materias que hagan falta
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,Se llena bastante la cafetería y no hay donde sentarse
2019,SEDE 6,FACULTAD 5,LICENCIATURA 23,Se llena de agua los pasillos
2019,SEDE 8,FACULTAD 2,INGENIERIA 08,Se llena los pasillos a la hora de llover
2019,SEDE 1,FACULTAD 1,LICENCIATURA 01,Se llena muy rápido la biblioteca y no ay espacio después
2019,SEDE 6,FACULTAD 4,LICENCIATURA 15,Se llenan de agua salones
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,Se llenan mucho las cafeterias
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,Se lo agradeceriaa
2019,SEDE 2,FACULTAD 6,LICENCIATURA 24,Se mantengan actualizando la página de matricula para evitar que pagos realizados sigan apareciendo como no hechos.
2019,SEDE 1,FACULTAD 6,INGENIERIA 27,Se me di----ulta ir a la cafetería ya por que este llena o por diferencias con mis compañeros.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,"se necesita actualizar por completo el laboratorio de redes, los equipos que tiene son demasiado viejos."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,"Se necesita algún ""Salón de espera"" que tenga enchufes para conectar laptops."
2019,SEDE 4,FACULTAD 1,INGENIERIA 01,Se necesita algún lugar donde sacar copias e imprimir
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,SE NECESITA ANUNCIAR EN FACULTADES NO SOLO POR REDES SINO DOCUMENTOS IMPRESOS DE CLASES O CURSOS QUE SE REALIZA EN UNIVERSIDAD POR CARTELES O NOTI----ASIONES EN LOS TABLEROS DE ANUNCIO NAS SEGUIDO.
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,Se necesita áreas de recreación mejores y más amplias
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Se necesita cafetería en el ----.
2019,SEDE 4,FACULTAD 1,LICENCIATURA 04,Se necesita donde sacar copias
2019,SEDE 1,FACULTAD 3,POSTGRADO 38,"Se necesita el contacto humano y la interacción persona a persona, la competencia laboral es cara a cara y no a través de una pantalla"
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,Se necesita el servicio de fotocopiadora.
2019,SEDE 2,FACULTAD 4,LICENCIATURA 15,Se necesita equipos actualizados según la carrera en los talleres.
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Se necesita espacio en la biblioteca y cafetería.
2019,SEDE 3,FACULTAD 1,LICENCIATURA 03,Se necesita espacios de esparcimiento
2019,SEDE 7,FACULTAD 3,LICENCIATURA 08,"Se necesita espacios donde estudiar, hacer tareas y lugares de esparcimiento."
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,Se necesita habilitar más salones de estudio
2019,SEDE 6,FACULTAD 1,INGENIERIA 04,"Se necesita la disponibilidad de salones con ventilación, ya que no hay espacios suficientes para el estudio."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Se necesita Laboratorios De Desarrollo Logico y algoritmos
2019,SEDE 1,FACULTAD 6,INGENIERIA 27,Se necesita laboratorios para la carrera de ingeniería forestal.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,Se necesita más aéreas de esparcimiento
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,Se necesita más aulas de estudios.
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,se necesita mas espacio en la biblioteca
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,Se necesita mas espacio en la cafeteria
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,Se necesita más estacionamiento cerca de los edificios
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Se necesita más lugares de esparcimiento
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,Se necesita más lugares de esparcimiento
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,"Se necesita más lugares donde los estudiantes puedan imprimir dentro de la Universidad, ya que actualmente solo existe uno en el ---- y casi nunca están disponibles."
2019,SEDE 1,FACULTAD 1,LICENCIATURA 03,"Se necesita más personal en la fotocopia, además del sistema de pago de esta es insatisfactorio"
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Se necesita más presupuesto
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Se necesita mas rapidez en la fila de las cafeterías
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Se necesita mas seguridades en area de autos
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Se necesita más variedad de comida o por lo menos más cantidad.
2019,SEDE 8,FACULTAD 5,LICENCIATURA 22,Se necesita más variedad en los alimentos del comedor
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Se necesita más variedades de comida en la cafetería.
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,Se necesita más velocidad
2019,SEDE 6,FACULTAD 4,LICENCIATURA 15,Se necesita mayor cantidad de estacionamientos.
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,"Se necesita mayor cantidad de zonas para estudiantes de recreo, no que los estudiantes tengan que estar sentados por los pasillos"
